temperature,humidity,rainfall,soil_moisture,plant_age_days,light_intensity,crop_type,risk_level
25.1,73.2,1.1,59.7,156,68.1,rice,Low
36.8,20.6,1.9,79.8,131,86.0,rice,Medium
29.1,80.6,10.9,81.5,143,25.9,soybean,High
33.6,43.7,0.4,24.2,56,67.1,cotton,High
20.3,64.7,0.0,55.7,34,47.1,potato,Low
18.1,65.1,4.2,44.4,115,64.8,onion,Low
14.9,69.3,3.7,53.2,141,63.0,wheat,Low
9.3,46.1,2.7,76.5,124,73.6,soybean,Low
32.3,81.3,34.5,78.8,37,23.1,sugarcane,High
25.2,97.0,36.2,62.1,152,36.7,wheat,High
25.4,78.9,33.8,73.7,125,17.7,sugarcane,High
20.3,48.9,0.0,30.1,143,85.7,cotton,Low
23.4,61.6,4.4,62.9,83,55.1,sugarcane,Low
14.7,37.2,4.9,51.5,108,57.4,tomato,Low
29.1,82.6,27.6,79.3,171,25.5,wheat,High
11.7,63.5,0.5,51.1,76,71.2,potato,Low
28.7,73.0,6.2,88.3,32,67.8,potato,Medium
23.0,86.8,24.5,74.1,19,40.7,chili,High
20.1,41.8,2.1,41.5,72,44.7,rice,Low
27.7,36.2,2.3,60.7,103,89.2,sugarcane,Low
37.5,36.8,0.4,78.4,173,70.3,cotton,Medium
27.3,86.4,35.9,73.3,150,22.2,rice,High
29.1,88.7,15.1,92.3,177,42.3,tomato,Critical
33.2,21.7,0.4,33.1,170,100.0,sugarcane,Medium
27.9,98.4,22.8,82.2,68,19.2,sugarcane,High
25.5,46.5,0.5,74.7,37,71.3,potato,Low
22.9,78.4,35.2,75.6,59,26.6,soybean,High
39.6,33.2,0.6,66.6,110,78.5,soybean,Low
20.0,73.4,4.7,56.6,120,70.1,sugarcane,Low
20.7,58.9,5.7,72.1,60,80.2,sugarcane,Low
25.8,63.7,1.3,22.2,121,50.8,sugarcane,Low
27.2,78.5,26.1,87.8,149,45.2,tomato,High
23.5,63.6,5.5,60.5,147,53.3,chili,Low
10.8,57.8,3.5,29.7,102,54.8,onion,Low
45.4,33.1,1.3,43.8,87,85.3,wheat,Low
37.0,19.3,1.2,59.2,31,93.3,tomato,Low
42.1,19.5,1.8,60.6,130,74.7,soybean,Medium
30.1,78.1,17.8,77.8,149,34.3,soybean,Medium
24.9,68.2,2.3,48.8,99,56.4,soybean,Low
27.9,77.7,2.5,26.2,7,58.0,tomato,High
25.4,72.0,7.9,68.4,11,71.0,cotton,Medium
28.8,87.1,13.0,76.8,152,40.7,wheat,Medium
23.5,77.6,16.2,75.6,150,17.7,chili,Medium
13.7,61.4,4.3,78.5,33,61.9,cotton,Low
27.6,86.1,33.8,74.5,16,35.8,cotton,High
22.9,80.4,9.5,79.6,144,69.8,soybean,Medium
26.5,79.8,17.0,62.1,65,23.5,onion,Medium
17.2,63.6,2.0,39.8,89,61.3,rice,Low
18.9,66.4,10.2,72.8,159,52.6,potato,Low
26.9,26.0,1.0,23.6,107,54.4,chili,Low
16.0,44.1,4.4,29.8,135,56.2,cotton,Low
28.9,65.5,3.5,51.9,145,59.1,onion,Low
19.0,77.2,10.7,81.5,58,55.5,onion,Low
8.4,64.9,3.2,56.8,178,67.8,soybean,Low
25.1,79.1,31.5,69.2,69,19.4,rice,Critical
29.2,80.0,7.3,75.4,145,50.8,potato,Medium
38.4,24.4,0.3,33.8,32,98.3,maize,Low
37.0,18.7,0.0,64.5,142,74.5,rice,Low
30.5,83.3,23.2,91.0,85,24.4,soybean,Critical
38.9,34.5,0.0,30.1,82,87.1,maize,Low
28.1,83.7,22.4,64.7,15,15.4,maize,Critical
36.8,35.0,1.4,40.0,23,70.7,chili,Medium
30.1,72.6,6.5,74.7,127,63.1,chili,Low
16.7,61.7,1.2,58.4,48,72.0,tomato,Low
28.0,92.2,31.1,78.5,138,21.9,chili,Critical
27.7,77.3,23.7,64.8,74,30.8,tomato,Medium
26.7,78.7,30.5,65.3,137,42.5,chili,High
25.8,62.6,1.1,72.5,142,79.1,potato,Low
17.4,62.6,4.5,23.5,53,52.1,wheat,Low
33.7,35.4,0.2,34.3,174,98.1,maize,Low
18.2,53.2,2.6,26.8,179,75.3,cotton,Low
35.7,40.9,2.3,54.3,115,60.0,maize,Low
28.4,45.4,1.4,36.3,20,63.9,maize,Low
14.5,57.7,0.2,48.4,109,78.4,tomato,Low
23.8,75.1,11.4,75.6,149,37.0,maize,Medium
23.5,93.9,15.6,69.7,171,24.3,wheat,High
29.4,76.8,36.8,64.8,49,39.4,tomato,High
29.9,77.3,29.7,92.0,124,26.4,soybean,Critical
29.7,90.0,17.7,64.7,83,32.3,maize,Medium
24.6,62.5,10.2,67.1,104,50.6,maize,Low
14.0,72.5,0.9,77.7,65,65.4,chili,Low
13.0,43.4,2.8,45.9,53,58.2,tomato,Low
31.5,95.0,22.9,92.8,62,33.9,tomato,Critical
25.7,74.4,2.1,32.9,139,70.3,onion,Low
31.9,77.9,39.7,89.3,59,27.5,rice,Critical
26.4,62.0,8.3,89.3,175,62.7,maize,Low
29.4,75.3,10.0,94.6,110,62.0,sugarcane,High
23.4,78.0,11.3,80.1,127,52.7,cotton,Low
26.7,81.9,4.2,51.0,146,64.4,tomato,Medium
12.5,47.9,2.1,47.3,72,86.3,chili,Low
23.9,58.8,5.5,75.8,70,75.2,wheat,Low
26.5,91.8,38.5,87.6,97,35.3,sugarcane,Critical
31.8,42.5,0.4,64.5,82,72.1,tomato,Low
30.7,26.5,0.0,40.8,173,78.5,tomato,Low
36.0,28.3,0.9,60.8,45,67.8,sugarcane,Low
33.9,41.6,1.0,29.5,51,95.0,wheat,Low
27.7,51.6,5.9,68.4,57,56.9,chili,Low
20.4,56.4,2.5,26.1,12,56.1,potato,Medium
14.7,58.5,3.7,36.8,68,47.1,wheat,Low
14.6,54.0,5.0,69.4,90,43.9,wheat,Low
30.7,80.9,34.4,66.7,107,14.4,maize,Medium
21.3,60.2,5.2,86.2,54,84.7,chili,Low
24.9,80.4,31.0,83.1,63,14.7,soybean,Critical
13.7,49.4,1.4,75.5,32,57.5,tomato,Low
22.7,52.2,5.2,92.1,145,67.6,wheat,Low
23.8,59.4,1.2,35.4,179,71.8,soybean,Low
29.0,85.0,29.2,70.0,32,34.0,maize,Medium
22.7,87.5,38.2,87.6,54,13.8,wheat,Critical
25.3,78.0,5.3,88.7,79,59.7,soybean,Medium
37.9,32.4,1.0,77.8,147,93.6,chili,Low
24.7,74.5,30.1,64.4,89,47.7,wheat,High
34.5,87.6,32.0,90.4,71,24.6,potato,High
31.0,85.9,13.9,92.7,73,31.0,onion,High
27.5,74.4,23.5,92.0,93,29.5,soybean,High
20.1,79.0,10.6,62.6,116,70.1,sugarcane,Medium
40.4,47.2,0.5,44.5,116,94.0,cotton,Low
33.6,23.4,2.8,20.0,134,96.1,sugarcane,Medium
37.4,30.7,0.3,53.5,139,80.8,potato,Low
26.5,76.4,6.9,84.8,103,46.9,potato,Low
24.6,45.8,0.0,48.2,84,60.7,maize,Low
23.4,73.9,9.0,89.4,54,60.7,chili,Medium
26.9,60.0,8.8,81.1,20,62.4,cotton,Low
29.6,94.0,33.8,89.5,98,23.0,maize,Critical
33.9,47.4,1.6,25.0,124,70.4,chili,Medium
37.1,29.2,1.0,63.2,50,65.9,potato,Medium
27.9,65.2,7.0,94.9,16,72.3,chili,High
16.8,68.6,2.6,67.8,91,84.6,cotton,Low
41.4,44.0,0.0,36.9,30,77.8,onion,Low
28.6,69.6,2.3,27.5,120,66.8,wheat,Medium
34.3,26.6,1.9,72.2,157,89.8,soybean,Low
32.3,75.2,3.8,39.8,127,56.2,potato,Low
11.4,65.3,1.6,50.0,76,78.5,rice,Low
22.6,72.8,4.1,79.4,6,65.6,potato,Low
25.0,67.3,7.4,71.8,127,60.8,rice,Low
16.7,60.4,2.7,48.3,111,44.7,potato,Low
9.3,61.4,0.0,28.0,5,60.5,rice,Medium
30.0,62.1,8.9,92.1,121,75.7,rice,Low
22.1,73.5,9.5,70.4,82,51.0,cotton,Low
32.4,39.0,2.0,28.1,85,72.9,tomato,Medium
18.0,59.5,1.0,38.0,135,48.6,sugarcane,Low
42.7,43.3,2.0,44.5,153,93.5,soybean,Low
12.6,57.4,0.5,43.7,9,50.3,cotton,Medium
25.9,70.6,35.9,69.5,18,19.0,onion,High
25.8,68.0,9.8,82.7,54,59.7,potato,Medium
28.5,75.6,12.9,74.8,155,43.1,cotton,Medium
23.1,45.6,2.7,54.4,123,78.8,rice,Low
27.9,83.3,23.2,60.3,123,13.9,cotton,High
19.3,66.0,3.5,67.7,91,57.6,wheat,Low
33.0,84.0,28.6,94.8,67,11.9,onion,High
40.0,22.6,0.6,34.6,16,79.1,tomato,Medium
24.6,89.5,27.3,74.1,109,36.4,tomato,High
29.4,70.6,7.5,66.5,55,63.4,chili,Low
30.7,43.5,0.8,63.6,149,60.1,rice,Low
31.5,83.0,21.7,65.0,170,25.4,onion,High
34.1,92.7,18.2,79.4,19,9.8,cotton,Medium
26.1,94.0,34.9,87.3,58,23.9,maize,Critical
22.8,71.9,5.5,67.1,126,64.9,soybean,Low
27.7,96.8,26.7,86.9,51,42.2,chili,Critical
23.2,48.2,5.1,84.1,112,74.3,soybean,Low
25.9,69.5,8.0,92.8,19,66.3,wheat,Medium
8.5,67.6,3.3,67.4,40,68.9,tomato,Low
25.6,68.9,5.1,80.9,55,71.3,chili,Low
20.2,69.9,3.7,52.4,6,73.9,chili,Low
31.4,94.2,11.0,92.8,122,25.1,cotton,High
19.7,70.6,9.0,66.2,137,50.3,rice,Low
25.3,91.5,38.0,64.2,20,24.2,rice,Critical
18.2,66.5,2.5,29.9,96,76.1,maize,Medium
31.0,23.7,0.0,29.2,86,81.3,sugarcane,Low
21.8,66.8,6.6,71.2,44,56.1,onion,Low
25.9,58.3,5.9,77.5,105,76.3,maize,Low
32.5,35.3,2.6,68.8,78,84.2,wheat,Medium
36.1,24.2,2.4,76.2,38,86.2,rice,Low
16.5,48.8,0.8,54.8,74,63.0,maize,Low
22.1,54.4,0.5,69.3,104,71.8,potato,Low
39.4,22.7,0.1,66.0,39,61.4,rice,Low
9.4,59.1,0.8,78.0,106,53.4,rice,Low
20.6,79.5,4.8,22.7,174,63.6,soybean,High
39.7,21.1,0.8,44.2,162,64.6,onion,Medium
22.5,66.4,6.6,61.5,99,59.5,tomato,Low
30.0,89.5,15.7,86.9,127,12.1,sugarcane,High
17.0,71.9,1.8,37.3,20,52.3,potato,Medium
40.5,21.0,2.1,63.9,61,85.3,wheat,Medium
38.1,28.8,0.9,42.1,159,60.9,soybean,Medium
28.7,58.7,3.3,28.9,26,73.9,soybean,Low
32.9,41.5,1.0,41.9,82,75.9,potato,Low
30.8,99.8,12.4,77.1,44,48.0,sugarcane,Medium
21.3,57.8,1.6,23.8,77,81.5,maize,Low
27.6,64.5,7.4,81.0,17,57.9,cotton,Low
35.5,41.7,0.0,57.4,178,92.3,potato,Low
23.6,91.3,35.5,67.5,97,16.0,wheat,High
41.1,30.2,0.8,61.3,58,96.8,sugarcane,Low
25.5,66.1,10.5,86.5,155,61.4,cotton,Low
13.6,45.8,2.0,60.9,20,45.0,onion,Low
32.8,75.4,8.5,75.1,126,49.1,potato,Low
21.9,90.6,31.2,62.0,120,22.5,onion,High
28.3,66.2,3.3,56.2,110,53.8,onion,Low
21.6,61.8,0.0,44.7,129,43.4,onion,Low
27.4,69.7,8.6,93.4,166,69.5,maize,Medium
37.7,44.0,2.0,79.8,63,83.8,maize,Low
41.5,19.4,0.0,58.0,179,73.5,tomato,Medium
28.0,88.7,29.0,63.3,169,23.7,soybean,Medium
19.3,51.0,1.0,77.1,16,62.9,chili,Low
27.3,59.4,3.6,27.7,59,53.0,onion,Medium
36.3,31.8,2.5,21.8,60,71.9,potato,Low
23.8,50.5,4.2,21.9,63,68.0,sugarcane,Low
28.7,68.7,5.5,86.4,50,55.9,rice,Medium
27.4,91.0,24.3,88.4,134,11.5,cotton,Critical
25.2,89.2,15.1,84.5,20,27.0,soybean,High
25.9,81.4,5.6,66.4,100,50.2,chili,Medium
37.1,19.1,1.4,74.9,100,73.6,maize,Medium
30.9,29.8,0.3,24.8,64,90.2,sugarcane,Low
27.0,83.5,6.4,90.2,143,68.3,soybean,Medium
23.8,81.5,20.8,70.7,69,29.5,soybean,High
35.3,36.4,1.6,21.5,105,97.5,potato,Medium
10.6,52.7,3.5,25.3,153,39.6,cotton,Low
42.0,39.4,2.4,24.9,161,73.4,maize,High
37.7,26.7,1.5,61.8,38,100.0,potato,Low
41.7,27.1,0.3,77.9,41,74.7,rice,Medium
30.0,26.8,1.1,35.2,83,74.6,rice,Low
31.7,42.0,0.5,66.0,84,75.0,sugarcane,Low
38.1,36.8,1.1,72.3,109,77.8,maize,Medium
29.0,88.4,15.2,84.2,90,35.8,maize,Medium
27.3,90.0,26.9,75.0,132,34.9,rice,High
34.5,37.7,1.8,66.3,79,89.1,maize,Low
13.2,45.5,0.5,64.0,32,64.2,potato,Low
36.6,41.2,0.8,79.7,145,88.2,soybean,Low
41.8,31.8,0.7,65.9,124,81.9,potato,Low
16.5,51.1,0.7,46.1,109,62.1,sugarcane,Low
34.5,20.7,0.1,46.2,141,82.6,tomato,Low
24.5,77.5,9.0,82.3,178,45.9,tomato,Low
33.0,37.3,0.1,70.6,57,84.8,sugarcane,Medium
26.7,45.3,3.8,55.5,165,54.5,wheat,Low
28.1,90.9,30.0,60.7,65,33.1,sugarcane,High
25.4,76.6,2.1,39.3,47,53.9,soybean,Medium
39.0,30.7,0.0,43.4,139,66.8,soybean,Low
30.2,81.6,19.7,73.1,61,31.1,onion,Medium
25.5,93.5,21.3,80.2,150,17.3,cotton,High
38.5,21.0,3.1,65.8,169,57.5,cotton,Low
12.2,46.1,4.2,29.9,23,65.2,onion,Medium
25.8,85.9,11.4,92.8,128,41.7,sugarcane,Medium
30.1,90.3,38.4,93.0,15,41.2,sugarcane,Critical
24.3,39.1,4.0,66.4,8,53.0,potato,Low
32.1,81.1,31.3,89.4,129,32.7,potato,High
17.4,72.8,4.7,20.8,7,60.1,chili,Medium
26.1,69.5,5.9,68.1,125,54.6,potato,Low
25.2,66.6,4.5,60.5,143,58.2,wheat,Low
9.8,52.5,1.0,26.8,65,50.5,chili,Low
25.2,81.0,30.4,72.1,180,21.9,sugarcane,Critical
23.3,84.5,21.3,78.1,135,16.7,cotton,High
27.2,85.5,13.4,76.3,50,24.5,wheat,High
25.5,72.8,5.2,65.5,168,62.9,wheat,Low
14.5,72.3,4.1,50.9,75,61.5,maize,Low
40.4,33.9,1.2,73.2,76,85.5,rice,Low
28.3,78.3,23.2,84.6,81,17.1,onion,High
26.1,81.8,13.2,91.5,176,53.0,cotton,High
26.8,92.0,30.2,73.7,165,27.8,cotton,High
26.8,76.6,32.6,94.9,98,39.2,onion,High
31.8,75.6,17.8,78.0,9,19.4,sugarcane,Medium
29.4,74.8,20.9,70.1,131,15.0,potato,High
45.6,40.6,3.1,78.5,163,79.3,cotton,Low
24.3,72.4,8.1,88.8,130,64.7,maize,Low
29.6,65.0,3.8,21.6,144,69.4,chili,Low
25.7,79.1,8.6,62.6,82,58.5,maize,Low
29.2,80.9,21.6,74.7,6,19.9,chili,Critical
25.8,79.7,22.3,65.9,103,19.0,tomato,Critical
21.4,63.7,1.1,41.5,100,52.7,sugarcane,Low
28.0,74.9,6.9,79.1,139,70.3,rice,Low
16.9,47.3,2.5,24.9,95,69.1,wheat,Low
18.1,53.4,1.3,40.1,132,50.4,maize,Low
33.2,62.4,8.8,78.3,75,74.3,maize,Low
25.2,51.0,5.6,92.0,156,72.0,onion,Low
32.0,22.2,0.2,69.8,14,72.6,chili,Low
30.2,94.3,38.0,88.5,79,31.7,tomato,High
14.4,53.7,2.3,26.5,57,69.0,onion,Low
25.1,92.6,22.6,68.0,75,23.6,tomato,High
25.8,85.0,35.3,65.6,139,32.5,rice,High
28.6,75.8,21.5,60.6,151,24.1,potato,High
28.3,82.4,17.9,92.7,25,8.2,tomato,Critical
19.8,66.0,0.7,66.8,56,56.5,tomato,Low
32.1,93.3,12.7,78.6,92,51.1,wheat,Low
13.4,55.4,0.6,24.2,93,40.2,maize,Low
26.9,85.1,16.4,91.3,96,12.6,tomato,High
40.9,19.7,1.3,42.4,50,84.0,potato,Low
30.5,21.1,0.0,79.9,154,93.4,maize,Low
32.7,80.2,36.3,76.3,100,19.5,rice,High
28.4,61.8,7.8,68.4,66,66.9,rice,Low
41.2,30.8,0.0,25.4,160,98.6,onion,High
26.5,79.3,5.3,84.2,70,50.0,onion,Medium
11.4,50.2,3.1,34.0,174,54.2,rice,Low
28.6,82.9,14.5,84.6,158,40.9,wheat,Medium
32.0,32.7,2.4,78.1,65,97.2,cotton,Low
41.4,20.9,1.2,68.3,169,84.8,rice,Medium
24.7,69.3,9.5,93.0,18,55.3,sugarcane,Medium
13.9,55.6,3.1,59.1,33,51.4,maize,Low
30.1,86.2,27.6,85.5,130,40.1,rice,Critical
37.7,31.3,3.1,75.8,6,88.0,onion,Medium
23.0,88.8,29.9,93.9,121,39.4,sugarcane,Critical
22.7,70.1,6.6,73.9,76,72.6,tomato,Low
24.4,93.0,21.7,85.6,73,28.3,tomato,Critical
34.4,25.6,1.3,36.0,38,88.1,sugarcane,Low
26.4,78.6,9.9,78.0,54,63.5,maize,Low
27.7,70.1,4.3,39.4,48,62.6,cotton,Medium
17.2,66.5,3.7,40.2,86,56.4,potato,Low
19.1,57.9,0.0,57.0,145,61.1,rice,Low
29.0,93.5,30.0,68.5,79,17.1,soybean,High
31.4,78.2,27.1,70.6,90,17.1,potato,Critical
20.6,69.5,2.6,25.2,78,50.4,sugarcane,Medium
23.3,81.8,5.6,91.7,95,57.3,potato,Medium
30.6,65.6,4.5,69.4,124,63.6,onion,Low
10.9,52.9,2.9,25.9,180,55.8,potato,Medium
38.5,31.6,0.2,56.0,114,92.1,onion,Low
19.3,63.5,4.0,37.8,155,50.4,onion,Low
28.1,80.8,35.5,75.6,100,20.0,rice,Critical
27.3,82.1,7.2,77.1,50,60.6,cotton,Medium
14.1,59.2,0.1,50.4,49,71.7,sugarcane,Low
40.1,39.5,1.0,30.1,61,84.2,chili,Low
23.8,64.0,2.8,44.3,133,63.0,maize,Low
23.7,76.5,2.6,62.7,162,58.1,tomato,Medium
25.3,78.9,1.3,34.9,168,50.6,rice,Low
19.9,51.7,1.7,78.7,132,78.3,rice,Low
10.2,38.8,1.9,31.3,35,50.2,wheat,Low
28.4,70.1,3.9,49.5,147,57.5,onion,Low
21.1,76.0,4.6,64.9,61,65.4,cotton,High
38.1,39.2,2.9,42.4,163,95.1,wheat,Low
32.2,90.3,13.7,95.0,109,48.8,maize,Medium
39.2,30.9,0.5,53.8,143,90.7,maize,Medium
19.0,70.4,3.3,34.9,43,52.7,soybean,Low
31.7,87.6,11.4,77.4,146,42.9,maize,Low
25.6,82.9,18.8,94.8,127,34.6,chili,High
23.4,75.2,6.4,70.6,43,66.8,soybean,Medium
26.3,85.0,17.5,89.5,162,23.9,potato,High
30.2,74.8,9.5,89.7,137,75.8,onion,Medium
38.5,46.6,1.2,79.6,93,57.5,soybean,Low
43.0,32.0,0.0,74.6,17,80.7,tomato,Medium
28.3,91.7,13.9,93.2,115,46.8,chili,High
24.9,71.3,4.3,64.2,59,58.7,chili,Low
19.1,50.3,1.9,53.4,74,38.4,soybean,Low
36.4,18.9,0.0,70.5,117,66.9,cotton,Low
30.1,74.0,2.9,28.0,45,58.1,potato,Medium
24.2,84.5,30.9,68.6,57,36.7,tomato,High
19.7,44.0,2.9,46.0,77,64.7,sugarcane,Low
28.3,39.2,0.9,46.9,21,89.9,onion,Low
30.9,44.2,0.8,68.1,87,66.1,cotton,Low
12.4,59.0,0.3,31.5,32,70.9,wheat,Low
17.8,42.0,0.0,62.9,47,82.3,rice,Low
17.2,61.8,3.0,62.1,48,72.5,soybean,Low
25.6,81.7,18.0,93.7,15,42.0,rice,High
27.2,100.0,11.1,63.6,65,16.8,onion,Medium
19.1,58.1,1.0,39.5,86,56.3,potato,Low
19.4,42.2,2.9,33.2,176,52.9,chili,Low
35.8,39.8,0.8,38.5,124,92.1,tomato,Low
34.9,28.4,0.8,59.3,68,73.6,cotton,Medium
24.0,71.4,3.8,63.9,81,71.1,sugarcane,Low
41.5,28.3,1.0,64.4,92,100.0,soybean,Medium
33.4,73.6,6.2,61.0,168,63.2,rice,Low
31.1,86.1,20.3,89.6,134,31.0,wheat,High
18.7,76.8,3.3,60.1,8,60.1,maize,Medium
27.5,83.5,34.9,73.0,146,13.2,wheat,High
13.0,52.5,1.5,68.1,146,35.8,chili,Low
25.2,81.6,32.3,78.2,71,37.2,rice,Medium
32.2,88.0,28.5,78.5,68,10.5,rice,High
29.6,38.0,0.0,33.3,120,61.4,soybean,Low
26.2,79.8,37.2,63.4,86,21.5,wheat,High
40.7,38.0,1.7,68.1,73,97.5,onion,Low
21.1,62.2,5.6,85.7,118,45.3,tomato,Low
32.4,93.2,19.4,74.6,132,36.8,onion,Low
24.2,51.9,4.5,38.6,85,61.3,soybean,Low
33.7,26.0,0.2,51.4,163,80.4,potato,Low
26.4,44.2,0.0,29.3,165,55.5,tomato,Low
21.1,66.4,3.3,48.6,77,47.2,rice,Low
30.5,22.0,0.0,45.6,99,70.7,sugarcane,Low
22.4,43.7,2.8,79.0,164,73.6,soybean,Low
24.1,80.1,24.5,85.6,117,38.0,sugarcane,Critical
31.5,29.0,0.7,50.7,85,79.4,maize,Low
21.0,71.3,0.1,21.9,73,62.8,tomato,Medium
32.8,36.9,0.1,42.8,100,66.0,rice,Low
28.9,77.1,28.9,88.2,153,19.3,onion,Critical
22.2,57.4,0.0,62.2,13,44.7,sugarcane,Low
38.3,27.1,2.1,48.3,132,78.5,maize,Low
24.8,70.4,3.4,38.4,45,60.2,potato,Low
13.2,73.7,2.6,28.7,77,79.7,rice,Low
30.5,78.6,27.1,90.1,107,32.6,potato,High
24.1,65.1,5.2,83.4,141,73.6,soybean,Low
33.6,33.2,0.0,48.8,31,80.5,sugarcane,Low
36.2,29.8,0.0,70.2,166,82.1,soybean,Low
27.8,81.4,32.1,91.7,89,22.4,chili,Critical
29.2,74.4,7.1,88.6,121,78.1,maize,Low
25.7,74.2,8.4,65.0,103,48.4,maize,Low
34.5,35.0,2.7,56.4,167,65.5,tomato,Medium
34.1,31.0,0.3,49.3,69,90.7,potato,Low
34.0,23.2,2.7,43.0,60,75.5,rice,Medium
13.4,50.7,4.6,20.4,82,48.1,wheat,Low
29.0,77.5,9.9,92.0,117,69.9,potato,Medium
19.5,52.6,1.4,79.4,158,39.0,cotton,Low
7.5,45.0,1.1,72.3,43,50.7,soybean,Low
13.4,56.5,0.3,59.0,132,52.0,potato,Low
30.4,25.9,2.0,21.9,94,83.1,wheat,Low
30.3,48.6,2.5,74.2,105,85.2,chili,Low
25.2,94.5,13.5,85.1,123,31.6,wheat,High
26.5,71.7,31.6,90.9,24,42.8,wheat,High
36.2,35.0,1.3,49.3,59,94.7,wheat,Low
22.0,69.5,5.4,78.6,55,65.6,maize,Low
31.6,20.3,0.0,52.2,85,75.2,potato,Low
25.8,96.1,11.2,86.7,41,54.9,maize,High
25.6,67.5,0.0,36.0,26,41.5,soybean,Medium
30.7,90.8,15.2,82.3,93,11.5,soybean,Medium
30.1,90.6,34.7,65.0,83,29.6,maize,Critical
28.2,62.3,2.7,75.2,53,69.4,sugarcane,Low
19.0,68.8,3.1,55.7,104,70.2,wheat,Low
25.0,61.9,0.0,53.2,151,44.7,tomato,Low
25.7,79.7,9.1,84.7,91,61.9,soybean,Low
22.3,72.3,2.5,55.1,175,63.9,tomato,Low
31.3,38.2,0.3,24.3,54,96.9,tomato,Low
27.2,77.5,23.3,75.7,25,25.5,cotton,Critical
22.4,35.3,2.9,25.2,145,66.9,onion,Low
21.7,68.0,5.1,74.2,46,57.6,rice,Low
21.4,42.6,1.7,77.6,153,64.6,sugarcane,Low
21.5,67.0,1.2,76.9,90,60.5,sugarcane,Low
36.0,24.0,3.1,30.5,10,93.8,soybean,Medium
31.2,18.0,0.0,62.3,96,87.6,maize,Low
18.5,67.5,3.6,53.2,177,71.0,onion,Low
10.4,44.7,3.2,57.9,145,68.3,chili,Low
38.1,35.0,0.3,73.5,68,73.7,chili,Medium
37.8,91.8,16.3,89.9,180,21.3,onion,Medium
27.5,90.3,23.1,76.8,156,6.8,wheat,Critical
18.2,63.8,5.6,69.2,167,41.5,rice,Low
10.0,43.5,4.2,73.9,93,67.8,maize,Low
25.5,74.2,31.1,73.4,99,18.9,rice,High
36.8,24.6,0.0,79.7,26,57.0,soybean,Medium
14.3,66.5,2.1,53.7,47,71.2,wheat,Low
16.7,67.4,4.1,41.9,127,46.6,sugarcane,Low
38.6,45.7,0.0,54.6,33,91.5,sugarcane,Low
28.8,80.6,35.7,66.8,56,15.1,soybean,High
27.6,66.4,4.7,49.4,23,46.8,cotton,Low
39.8,30.1,1.1,30.9,124,63.2,rice,Low
28.8,72.6,5.0,44.6,101,67.1,maize,Low
13.3,65.6,2.9,57.7,138,46.6,sugarcane,Low
10.6,74.3,6.5,67.4,105,61.1,sugarcane,Low
11.7,57.9,0.9,34.0,86,66.3,soybean,Low
43.1,29.5,0.0,44.2,174,92.6,sugarcane,Low
30.9,83.6,25.4,94.9,92,49.9,tomato,High
38.3,24.3,3.3,60.8,93,93.9,rice,Low
36.1,22.3,1.3,69.5,62,63.4,cotton,Low
23.4,73.0,5.6,87.3,164,55.6,chili,Medium
42.5,30.6,1.5,78.4,131,57.7,potato,Medium
23.8,71.9,4.0,26.0,48,58.6,tomato,Medium
28.0,74.5,4.1,29.0,93,78.2,wheat,Medium
30.3,25.9,0.8,68.5,37,54.9,tomato,Low
28.2,75.1,13.6,78.5,48,14.3,wheat,High
24.8,57.5,2.0,75.1,146,59.0,wheat,Low
41.0,25.9,0.0,73.1,46,79.3,maize,Low
24.3,75.3,3.1,43.9,100,70.9,chili,Medium
25.3,80.5,39.9,83.3,122,29.4,wheat,High
29.4,89.7,18.1,82.2,11,33.5,tomato,Medium
20.4,58.8,2.7,77.6,155,60.3,tomato,Low
18.9,65.0,4.1,37.9,10,68.9,maize,Low
26.1,89.0,36.6,68.0,115,13.3,tomato,Critical
24.1,64.6,10.9,60.7,166,66.1,tomato,Low
29.5,83.2,32.6,65.8,17,11.4,chili,Critical
27.1,69.8,6.2,70.8,76,70.8,chili,Low
22.5,65.9,6.5,69.5,106,42.5,rice,Low
31.7,25.5,3.0,57.1,177,61.6,rice,Low
30.8,78.7,11.3,67.8,149,45.0,tomato,Medium
29.4,89.9,32.5,84.6,31,20.8,onion,Critical
17.7,47.2,4.9,63.6,32,45.9,tomato,Low
21.3,39.2,1.3,76.0,160,47.6,cotton,Low
28.7,74.7,40.0,71.3,135,15.4,sugarcane,Medium
26.5,93.5,28.1,60.4,115,6.8,cotton,High
26.6,99.4,12.0,87.0,120,18.8,tomato,High
30.6,86.3,32.9,61.9,42,29.0,wheat,High
42.3,30.3,2.1,29.5,150,70.5,potato,Medium
14.7,48.6,5.3,84.0,130,61.7,onion,Low
34.7,31.3,0.6,68.3,162,67.5,chili,Low
30.5,38.9,0.0,42.6,180,83.9,tomato,Low
21.2,49.6,0.9,46.3,153,75.8,chili,Low
22.6,76.2,25.4,72.9,51,13.8,cotton,High
27.0,70.4,36.2,61.2,42,25.5,tomato,High
38.6,34.8,0.0,25.7,140,87.5,soybean,High
29.8,37.9,4.1,22.5,51,83.5,soybean,Low
7.9,65.9,2.5,66.3,12,50.6,tomato,Medium
28.4,76.5,34.7,68.8,86,31.1,soybean,High
26.0,72.5,37.1,90.9,169,33.6,potato,High
30.0,68.7,4.2,52.7,168,73.6,chili,Low
